Ramo,origin,development,Pagados,Pendientes,Incurridos,Cantidad
Robo total,2011-01-01,7.0,12435062.570266623,955858.595227674,13390921.165494267,15.212714202129796
Robo total,2011-01-01,8.0,3538049.882730338,211351.10846079123,3749400.9911911483,6.792334374592914
Robo total,2011-01-01,9.0,1178518.063993173,1102550.617580592,2281068.681573831,14.441779126308223
Robo total,2012-01-01,1.0,6195269000.79564,2596843683.710273,8792112684.50591,258201.92824790673
Robo total,2012-01-01,2.0,2309580974.940066,-2032790169.9910257,276790804.94904184,20338.131015191517
Robo total,2012-01-01,3.0,84144472.02430487,124384376.0106658,208528848.03497073,461.1893893913705
Robo total,2012-01-01,4.0,20533843.53413514,-1113118.198796602,19420725.335338183,151.07134494854893
Robo total,2012-01-01,5.0,8273433.736747673,7265883.428202601,15539317.16495051,69.72841309669944
Robo total,2012-01-01,6.0,16605209.996621745,-1911058.8602482735,14694151.136373188,53.24449970745428
Robo total,2012-01-01,7.0,5069536.83836109,-2807895.14652565,2261641.691835592,10.188501561889371
Robo total,2012-01-01,8.0,7153938.108340941,487221.3914412774,7641159.499782286,8.887248693112753
Robo total,2013-01-01,1.0,7669178583.907969,2894345088.365257,10563523672.273237,265351.4774350056
Robo total,2013-01-01,2.0,2762579755.381105,-1108634052.0431101,1653945703.337986,6350.22313085041
Robo total,2013-01-01,3.0,99913451.36177549,-22626951.131640807,77286500.23013432,234.55814084116807
Robo total,2013-01-01,4.0,38221183.820837975,-2386813.5641411017,35834370.25669744,34.86420654834972
Robo total,2013-01-01,5.0,26295330.932785243,7952063.11553806,34247394.04832307,40.56723787234612
Robo total,2013-01-01,6.0,24916460.872544758,-7772798.298335648,17143662.57420896,30.565504685668113
Robo total,2013-01-01,7.0,12852714.342319235,238421.77558963292,13091136.1179089,56.6562104185938
Robo total,2014-01-01,1.0,9125742430.45597,2998584347.8265934,12124326778.282566,203602.44537812
Robo total,2014-01-01,2.0,2585702203.2608633,-2164133235.265847,421568967.99501467,2782.893196420638
Robo total,2014-01-01,3.0,91204964.38763863,-57540964.10832601,33664000.27931257,110.93156629020366
Robo total,2014-01-01,4.0,47773495.97537126,-7589295.50964221,40184200.46572915,387.92421215430977
Robo total,2014-01-01,5.0,18124604.40659854,2081106.861045401,20205711.267643806,44.15017343485394
Robo total,2014-01-01,6.0,19036771.781367343,11775501.437398624,30812273.218766004,58.87802259187198
Robo total,2015-01-01,1.0,8985081806.273424,3316323951.098415,12301405757.37184,148073.77141983298
Robo total,2015-01-01,2.0,2846156011.4244547,-2435853142.599871,410302868.8245828,2088.682919578406
Robo total,2015-01-01,3.0,127943422.6083035,-88811964.93655932,39131457.67174346,664.2885201596677
Robo total,2015-01-01,4.0,25589186.71028696,-219586.98369837232,25369599.726589162,23.7731703110752
Robo total,2015-01-01,5.0,18912741.682987083,-9498301.69734372,9414439.98564305,26.661746079338258
Robo total,2016-01-01,1.0,9426419734.932411,3359553263.040765,12785972997.97318,124198.98161851203
Robo total,2016-01-01,2.0,2638702978.6124,-2534045504.187721,104657474.42467579,4761.579545266626
Robo total,2016-01-01,3.0,65308989.7146901,-35251972.73101084,30057016.983678978,117.16776796172778
Robo total,2016-01-01,4.0,21544606.03419868,5076021.078339331,26620627.11253843,66.65436519834564
Robo total,2017-01-01,1.0,7489321695.874517,2760372978.284143,10249694674.158657,93601.2950333376
Robo total,2017-01-01,2.0,1801610383.8823993,-1631586270.5330703,170024113.34933132,1669.2161725562087
Robo total,2017-01-01,3.0,51878382.72907395,-77751796.96651287,-25873414.2374391,24.43993390606007
Robo total,2018-01-01,1.0,7010493178.275507,2618604889.577702,9629098067.853216,62282.31004782973
Robo total,2018-01-01,2.0,1581437207.449054,-1528553999.5221345,52883207.92691446,883.1703388780797
Robo total,2019-01-01,1.0,5811538138.294359,2211837003.9785476,8023375142.272904,36822.09314773941
Total,1998-01-01,1.0,53626006619.44362,50803549319.997536,104429555939.44118,93626147.56534557
Total,1998-01-01,2.0,-4077250758.3565264,-14341681093.045113,-18418931851.40165,-21045877.89317703
Total,1998-01-01,3.0,54196520185.64826,10299971029.4943,64496491215.142555,48835479.10145027
Total,1998-01-01,4.0,7541167784.356177,-1923148435.1832392,5618019349.172948,161983.18135317176
Total,1998-01-01,5.0,3353382603.933062,1190576251.6578474,4543958855.590902,23303.411601265714
Total,1998-01-01,6.0,4019819808.1054654,-1641945512.346175,2377874295.759279,14788.77725444972
Total,1998-01-01,7.0,-12722865766.839111,-3338268456.4852624,-16061134223.324368,-10832956.528808594
Total,1998-01-01,8.0,26588075401.68749,4420004799.651716,31008080201.33922,19144144.697655555
Total,1998-01-01,9.0,1576306422.4504926,-517676032.83616674,1058630389.6143116,538.2822611396373
Total,1998-01-01,10.0,1137216941.518775,-173154907.60400075,964062033.9147773,24378.934717959844
Total,1998-01-01,11.0,1280409152.044374,-3193895508.739136,-1913486356.694759,35994.03258302055
Total,1998-01-01,12.0,780247082.5409055,1153481349.4607108,1933728432.0016103,3877.330519775359
Total,1998-01-01,13.0,728950089.7012199,-539974824.1631378,188975265.5380799,754.0108805325987
Total,1998-01-01,14.0,395075950.6512766,-444477747.19274193,-49401796.541459344,770.6231768500594
Total,1998-01-01,15.0,-6850239503.882972,-598759985.3399484,-7448999489.222921,-4474163.150455115
Total,1998-01-01,16.0,12119700938.07368,1037440362.151222,13157141300.224901,7506799.813278837
Total,1998-01-01,17.0,-4835299624.257087,-347173443.7878328,-5182473068.044919,-3064649.1046430697
Total,1998-01-01,18.0,8135849192.533961,393078945.0026665,8528928137.536628,4808425.984997109
Total,1998-01-01,19.0,173529693.72926128,-4168916.783952449,169360776.94530958,88.74525303216294
Total,1998-01-01,20.0,240506965.29312068,-76358579.91976222,164148385.37335727,60.85085680851918
Total,1998-01-01,21.0,59404018.689363815,80481886.5261905,139885905.21555725,20.377003123778742
Total,1998-01-01,22.0,123621230.32816848,-88501493.13362154,35119737.19454574,22.21812173278188
Total,1999-01-01,1.0,69544379085.79994,44933071783.66658,114477450869.46654,98189877.28298096
Total,1999-01-01,2.0,33513492102.22686,-12801726114.601912,20711765987.62493,3796679.5545656616
Total,1999-01-01,3.0,-22833604099.934353,-8109513194.99482,-30943117294.92916,-24953108.138987415
Total,1999-01-01,4.0,30806642661.473705,9412196311.548204,40218838973.0219,24439121.68104379
Total,1999-01-01,5.0,4470856456.533812,-1576798978.243874,2894057478.289949,24493.91232768235
Total,1999-01-01,6.0,3118392859.57502,-2028514355.5477488,1089878504.0272775,8335.171494989085
Total,1999-01-01,7.0,2878733979.0243645,441940508.3434014,3320674487.367766,8948.02680561491
Total,1999-01-01,8.0,1940993923.522552,-175167680.35005563,1765826243.1724894,837.3279617727691
Total,1999-01-01,9.0,989023950.0516915,7881122.212738618,996905072.2644364,65443.664839896475
Total,1999-01-01,10.0,-10915460097.771608,-3128636451.1097627,-14044096548.881372,-7556156.910370946
Total,1999-01-01,11.0,22046656217.13356,4106667933.3481817,26153324150.481743,13568007.310025241
Total,1999-01-01,12.0,699804605.9058691,-733237885.6749951,-33433279.76912254,2525.9364497842057
Total,1999-01-01,13.0,-8399614451.462111,-1250980727.1248312,-9650595178.586945,-5275384.72051587
Total,1999-01-01,14.0,15971178837.392965,1004082008.322813,16975260845.715782,9322679.136695083
Total,1999-01-01,15.0,364395349.61453676,148589453.00679106,512984802.62131745,1837.0725604201066
Total,1999-01-01,16.0,281328677.1988673,350871327.311135,632200004.510006,810.8824428859261
Total,1999-01-01,17.0,274056095.7356644,59160395.65393356,333216491.38959605,-15.902246836689361
Total,1999-01-01,18.0,212944844.3305652,449659011.21749485,662603855.5480582,63.38946645154495
Total,1999-01-01,19.0,530186694.1944139,31509486.215467364,561696180.4098837,50.70904734043265
Total,1999-01-01,20.0,190186861.1492571,170893356.73724246,361080217.8865008,74.71567812052206
Total,1999-01-01,21.0,36787535.96992132,-187225041.50258273,-150437505.53266287,22.21812173278188
Total,2000-01-01,1.0,77048894206.15288,45869034032.665276,122917928238.81824,105785107.22158374
Total,2000-01-01,2.0,37586565334.24485,-6704099172.567254,30882466161.67751,3936672.445044509
Total,2000-01-01,3.0,4987200675.807223,510052269.50155914,5497252945.30878,116750.87150065566
Total,2000-01-01,4.0,4860578193.618209,-1719576398.688977,3141001794.929234,52993.1184951115
Total,2000-01-01,5.0,4119779027.9184675,-1765226249.3196828,2354552778.5987935,16742.197916659108
Total,2000-01-01,6.0,3370028049.810226,121686527.09830666,3491714576.908521,16880.67468293309
Total,2000-01-01,7.0,2056849771.6570148,469412527.36674803,2526262299.023779,2212.938184685175
Total,2000-01-01,8.0,2134537625.2385025,132188600.28364035,2266726225.5221353,64975.838800532634
Total,2000-01-01,9.0,-11822098319.478876,-3617089994.2274265,-15439188313.7063,-8218974.733267712
Total,2000-01-01,10.0,24315514218.809082,1639042771.6011767,25954556990.41026,14756344.49216106
Total,2000-01-01,11.0,1227727217.2320902,1576378334.699661,2804105551.931749,5240.375619701561
Total,2000-01-01,12.0,675961281.9485501,-497216846.34556496,178744435.60298714,1373.7195761240189
Total,2000-01-01,13.0,507481785.2136354,-980202904.8078716,-472721119.5942424,1539.2067257699357
Total,2000-01-01,14.0,955472242.6471723,129312982.60896876,1084785225.2561471,2010.8496945139004
Total,2000-01-01,15.0,516002992.8223614,469508955.274635,985511948.0969982,790.6103818137781
Total,2000-01-01,16.0,1876165402.930216,-147353434.94111964,1728811967.9890928,318.0449367337872
Total,2000-01-01,17.0,-4194790467.8937445,-287579176.7872923,-4482369644.681037,-2172138.3216351876
Total,2000-01-01,18.0,7360535228.077429,832513480.7966968,8193048708.874126,3475542.3247611793
Total,2000-01-01,19.0,154510923.48938468,-2396313.0168065075,152114610.47257635,61.131009371336226
Total,2000-01-01,20.0,194207856.91488054,99788052.70821364,293995909.6230938,39.99261911900739
Total,2001-01-01,1.0,80891608652.45044,48927688480.428764,129819297132.87924,101293536.19931257
Total,2001-01-01,2.0,-3826020501.77522,-6998683164.470538,-10824703666.24577,-11785154.85252004
Total,2001-01-01,3.0,37679803457.01922,8212722402.351535,45892525859.37074,25512527.87352334
Total,2001-01-01,4.0,3985767907.5346913,-661402025.4357525,3324365882.0989556,27520.436918800166
Total,2001-01-01,5.0,3049668616.762415,127921362.0799092,3177589978.842328,26082.546220622186
Total,2001-01-01,6.0,2627606840.847767,-37997431.17794266,2589609409.6698065,4007.212388483966
Total,2001-01-01,7.0,-13149556828.029896,-2812234150.665889,-15961790978.69578,-8570274.152286975
Total,2001-01-01,8.0,27927866747.925488,2058834142.2719972,29986700890.197475,16032691.352694068
Total,2001-01-01,9.0,1586809130.8386586,-599105671.8420908,987703458.9965677,5255.9369268065975
Total,2001-01-01,10.0,1300949553.8995173,-338984142.65012866,961965411.2493908,3393.048962396694
Total,2001-01-01,11.0,1250544934.2736945,1081451313.2574484,2331996247.531151,2177.8481084892983
Total,2001-01-01,12.0,1041769370.3027995,-1484379720.7319925,-442610350.42920434,3463.2151329823555
Total,2001-01-01,13.0,737966674.342135,282999738.0098769,1020966412.3520103,2557.006401665824
Total,2001-01-01,14.0,1021313781.3825446,217391234.1336295,1238705015.5161784,871.6986261023707
Total,2001-01-01,15.0,353396106.29284036,59867542.014008656,413263648.3068537,477.06740510068084
Total,2001-01-01,16.0,278962686.167559,32469429.71418016,311432115.8817384,380.3367987092697
Total,2001-01-01,17.0,292911543.66659176,-59877198.98271144,233034344.6838791,304.2542840425959
Total,2001-01-01,18.0,146260128.00637498,26934507.68427569,173194635.69064927,129.05435311726538
Total,2001-01-01,19.0,-1568370665.0777757,-165030876.2484869,-1733401541.3262622,-738597.0207628681
Total,2002-01-01,1.0,61321403518.28933,29013437528.51676,90334841046.80608,50068120.23471809
Total,2002-01-01,2.0,28365142663.291283,-9658623036.406385,18706519626.88488,2040774.2362325278
Total,2002-01-01,3.0,5659558266.508984,-1827336287.5708544,3832221978.9381533,135230.9720135298
Total,2002-01-01,4.0,3517646286.73844,1363105733.942078,4880752020.680514,37949.78744509019
Total,2002-01-01,5.0,2667240888.182122,-487135965.5279246,2180104922.654201,4784.731210130109
Total,2002-01-01,6.0,2192007180.1630497,449882259.2201964,2641889439.383228,121218.9248662737
Total,2002-01-01,7.0,2160548467.3419995,-3317684828.715183,-1157136361.3731635,59267.28256641938
Total,2002-01-01,8.0,1372757512.5329254,-57577374.66915371,1315180137.8637767,5988.321580541943
Total,2002-01-01,9.0,1689872321.6193228,-326912908.757733,1362959412.861574,3091.4446101836547
Total,2002-01-01,10.0,-12296587454.717503,-1465182844.5677433,-13761770299.285242,-5655737.516324647
Total,2002-01-01,11.0,23384490519.50704,2844295666.1628523,26228786185.66989,9995519.676761938
Total,2002-01-01,12.0,1060387931.9773672,-245124505.9426749,815263426.0346797,3202.4643282999155
Total,2002-01-01,13.0,535825977.66976523,-33147167.154913004,502678810.5148619,851.4265650302225
Total,2002-01-01,14.0,452901871.9910009,633582335.4672318,1086484207.4582293,238.53370255034042
Total,2002-01-01,15.0,328252731.14643973,-26638470.02546492,301614261.1209782,228.20207922556182
Total,2002-01-01,16.0,536507264.57767254,421801817.97984093,958309082.5575078,172.410760957471
Total,2002-01-01,17.0,374878281.60849977,105116585.66160442,479994867.27010745,81.50801249511497
Total,2002-01-01,18.0,381464115.4117327,-10124725.464806732,371339389.9469254,4.443624346556376
Total,2003-01-01,1.0,47860451948.766174,29896279714.408,77756731663.17418,52775446.17989757
Total,2003-01-01,2.0,26862179338.104313,-7451881062.197605,19410298275.906708,1885832.5507412802
Total,2003-01-01,3.0,6873797649.002096,163167430.19105294,7036965079.193138,101093.66454854292
Total,2003-01-01,4.0,4228081597.943063,350501278.89733195,4578582876.840409,20634.153343686095
Total,2003-01-01,5.0,2547412638.165538,960360474.2159834,3507773112.381509,194147.8063359915
Total,2003-01-01,6.0,-14063411495.466017,-4467215532.228084,-18530627027.694096,-8624040.107978774
Total,2003-01-01,7.0,29986578750.882614,5482049721.833411,35468628472.71604,15481749.95096081
Total,2003-01-01,8.0,2085262389.9555943,-726186658.2973281,1359075731.6582503,3393.048962396694
Total,2003-01-01,9.0,1665010060.2418745,-320459700.82716286,1344550359.4147086,1675.2677757609988
Total,2003-01-01,10.0,1478732599.4721382,308278884.49787617,1787011483.9700215,976.8042682770746
Total,2003-01-01,11.0,1440335073.4713006,1171631175.4469292,2611966248.9182186,3376.2414623937093
Total,2003-01-01,12.0,1294378238.668409,-433292616.11553645,861085622.5528816,1074.4192368238523
Total,2003-01-01,13.0,851319475.7295127,401380868.96480393,1252700344.694321,413.4584177539234
Total,2003-01-01,14.0,-5096040502.37766,-873693458.9383453,-5969733961.316007,-2278417.1010878477
Total,2003-01-01,15.0,9603631634.45924,1638721837.5011942,11242353471.960434,3645782.73849248
Total,2003-01-01,16.0,406648980.0685238,-139040216.2508223,267608763.81770232,74.71567812052206
Total,2003-01-01,17.0,282388534.8568962,359510257.84072554,641898792.6976199,8.887248693112753
Total,2004-01-01,1.0,13838198818.816687,9351114215.288712,23189313034.105396,14345369.054826321
Total,2004-01-01,2.0,55408701498.1693,9570264164.092672,64978965662.26197,27376773.587102402
Total,2004-01-01,3.0,8036765972.286451,-2987513038.8420377,5049252933.444414,84330.88757854317
Total,2004-01-01,4.0,-17073310920.416155,-4355224410.839483,-21428535331.25564,-10700740.94038212
Total,2004-01-01,5.0,39094963205.66573,7190886743.832696,46285849949.498436,20332966.365930963
Total,2004-01-01,6.0,-15827536352.10651,-3669259210.546636,-19496795562.653156,-9068235.99747528
Total,2004-01-01,7.0,33498704059.211964,5411615767.797231,38910319827.0092,15891495.617561024
Total,2004-01-01,8.0,2134108530.4050832,-1511775969.4120145,622332560.9930607,2747.4391522480378
Total,2004-01-01,9.0,1720305731.2422905,-348549506.4497485,1371756224.7925534,1243.2054323526404
Total,2004-01-01,10.0,1465345817.659405,-73762646.61299004,1391583171.0464082,4021.699389027801
Total,2004-01-01,11.0,1669648888.7420719,1709157173.030731,3378806061.7728043,1135.2354200402967
Total,2004-01-01,12.0,1256483456.7761865,865050601.6864165,2121534058.462602,477.06740510068084
Total,2004-01-01,13.0,-6210102897.9882145,-1260912101.2229521,-7471014999.211166,-2672648.8708432964
Total,2004-01-01,14.0,11647194941.08848,2363210350.8652496,14010405291.95373,4276430.876646505
Total,2004-01-01,15.0,753725832.4624615,-331559606.59340227,422166225.8690636,81.50801249511497
Total,2004-01-01,16.0,354606885.32126933,67766723.4614215,422373608.7826893,22.21812173278188
Total,2005-01-01,1.0,62469387048.96947,41556362563.74577,104025749612.71521,58069393.9869238
Total,2005-01-01,2.0,38254932313.2226,-9059235613.876963,29195696699.345673,2278668.4296843377
Total,2005-01-01,3.0,8256953723.369285,-1808107946.1037624,6448845777.265528,2076367.9047098209
Total,2005-01-01,4.0,5574112449.016848,855790292.390925,6429902741.407762,136989.33685880512
Total,2005-01-01,5.0,4682809593.470534,320145929.3890552,5002955522.85959,21756.132360961736
Total,2005-01-01,6.0,4120154590.6819553,-1383887132.2598958,2736267458.4220505,8821.927302231405
Total,2005-01-01,7.0,3354168108.0169024,-1190630906.1511185,2163537201.865816,4188.169439402497
Total,2005-01-01,8.0,2641532862.3796287,-125634762.33792113,2515898100.041697,1894.4082778706902
Total,2005-01-01,9.0,2557009100.176459,1199492857.8946216,3756501958.0710907,5238.139327684358
Total,2005-01-01,10.0,2229544692.769881,1215186134.3142562,3444730827.084136,1621.7648857718523
Total,2005-01-01,11.0,1689574094.9777074,862958195.0201951,2552532289.997887,890.5258228546043
Total,2005-01-01,12.0,1872815841.8897257,6550733711.434044,8423549553.32377,405.6925852898877
Total,2005-01-01,13.0,1784433779.667557,176385262.45847988,1960819042.1260417,446.2396165958073
Total,2005-01-01,14.0,990408893.4233782,575939909.6571167,1566348803.0804932,88.30034686970788
Total,2005-01-01,15.0,522971779.40093863,568405800.3206079,1091377579.7215443,53.323492158676515
Total,2006-01-01,1.0,78566233284.0907,48027781969.27543,126594015253.3661,66040116.15415842
Total,2006-01-01,2.0,42838224994.07911,-5496201607.461219,37342023386.61791,5195104.205793306
Total,2006-01-01,3.0,11344573935.370739,-356322534.89750075,10988251400.473255,1626621.8901440531
Total,2006-01-01,4.0,6673662873.019014,2969690066.005477,9643352939.024477,49931.40080466268
Total,2006-01-01,5.0,6117146924.982413,-3143618259.9791927,2973528665.0032163,16512.83828366391
Total,2006-01-01,6.0,5696181940.529581,-2921861663.0220704,2774320277.5075107,7873.758546076694
Total,2006-01-01,7.0,4235930932.0035253,-585989011.8294779,3649941920.174037,2782.4121581225763
Total,2006-01-01,8.0,3515384112.3477592,2301021877.186962,5816405989.534728,9582.567680029204
Total,2006-01-01,9.0,3903936865.52616,583547119.3611997,4487483984.88736,2148.8384736477046
Total,2006-01-01,10.0,-12522749602.80364,-2185225706.8015757,-14707975309.605217,-4930567.167388011
Total,2006-01-01,11.0,24783564248.96003,7947509676.349816,32731073925.30984,7863456.974367506
Total,2006-01-01,12.0,1849357373.2676964,434146684.24083,2283504057.508524,415.8141881915477
Total,2006-01-01,13.0,1518575255.7490387,-615779472.9616228,902795782.7874166,183.3930281140087
Total,2006-01-01,14.0,-4367264261.921891,-860696891.5671858,-5227961153.489076,-1378064.55869667
Total,2007-01-01,1.0,88188844996.6656,53279778361.05232,141468623357.71786,70466713.02454597
Total,2007-01-01,2.0,52756437211.209404,-5332691193.057093,47423746018.15237,2714537.9111071564
Total,2007-01-01,3.0,13140472368.147432,1859692477.286787,15000164845.434214,182837.67473251803
Total,2007-01-01,4.0,8447170512.421594,-1995211900.0954278,6451958612.326171,46107.76534456841
Total,2007-01-01,5.0,6526641432.175479,-1791450952.2414885,4735190479.933975,14909.883204272888
Total,2007-01-01,6.0,5648361561.512322,-61404299.41033463,5586957262.102006,5002.421858752291
Total,2007-01-01,7.0,5114177975.022077,1141899983.44724,6256077958.469308,15366.863714865485
Total,2007-01-01,8.0,-18684621674.784416,-3866613720.8909187,-22551235395.675335,-7188979.657710539
Total,2007-01-01,9.0,1290103407.3616624,417258035.8114263,1707361443.173086,361.77611553468296
Total,2007-01-01,10.0,32038475685.930527,10397141330.773033,42435617016.70355,8995085.729460487
Total,2007-01-01,11.0,3435052699.2155585,-160278147.45452553,3274774551.7610474,527.3740923404996
Total,2007-01-01,12.0,2314812012.6417503,-197630443.52483195,2117181569.1169155,264.90104060912364
Total,2007-01-01,13.0,1201107280.8381083,602833136.5019658,1803940417.340076,106.64698431735303
Total,2008-01-01,1.0,105526830433.00232,60730063560.797005,166256893993.79935,70142154.3304013
Total,2008-01-01,2.0,57805005962.95122,-5740686821.945993,52064319141.005196,2615259.4355884795
Total,2008-01-01,3.0,13268030420.623901,-4170368192.586572,9097662228.037329,253649.2602111662
Total,2008-01-01,4.0,8783646300.571598,251302270.50887492,9034948571.08049,39167.76059729215
Total,2008-01-01,5.0,7819633429.359577,-1137084803.332324,6682548626.0272455,10123.244234871501
Total,2008-01-01,6.0,-25929512294.583458,-5504178229.044684,-31433690523.628143,-9457199.890432967
Total,2008-01-01,7.0,53008421520.5594,14765459453.767622,67773880974.327,15467825.862781908
Total,2008-01-01,8.0,5314731523.041721,962500112.886312,6277231635.92806,2401.2392723400935
Total,2008-01-01,9.0,5183482266.306942,4928560420.318751,10112042686.62569,1090.2988229665732
Total,2008-01-01,10.0,4533447217.719022,-1824574133.2624352,2708873084.456587,578.0831396809322
Total,2008-01-01,11.0,2971504162.615854,1587225698.376923,4558729860.992782,298.8627124820882
Total,2008-01-01,12.0,1457873008.7620196,1045245732.3899815,2503118741.151999,173.3013495156987
Total,2009-01-01,1.0,112855110887.01537,67543422638.114006,180398533525.1294,71387513.94629423
Total,2009-01-01,2.0,61762664548.845375,-16255874030.827694,45506790518.01766,2711536.2280273046
Total,2009-01-01,3.0,13586499916.194992,-4387573644.4348345,9198926271.760143,130034.28475456873
Total,2009-01-01,4.0,9232808509.521322,2306950453.128991,11539758962.650356,29659.329600412995
Total,2009-01-01,5.0,6729499021.265728,2080587493.8891716,8810086515.15484,30410.998466413927
Total,2009-01-01,6.0,6720463969.774144,3262956295.2873087,9983420265.061512,7277.669924901187
Total,2009-01-01,7.0,5898425063.688321,2100269767.5229034,7998694831.211217,3705.223512948621
Total,2009-01-01,8.0,6569585224.5413885,4987604972.809355,11557190197.350721,1876.3282069657305
Total,2009-01-01,9.0,5163749212.873356,-1437528913.6616762,3726220299.2116923,699.7848532979706
Total,2009-01-01,10.0,3513276482.97226,252016159.24083266,3765292642.213086,258.10870623453076
Total,2009-01-01,11.0,2220607258.319237,1635474744.9707608,3856082003.2899985,124.42148170357854
Total,2010-01-01,1.0,119060854087.98013,71374093601.13295,190434947689.113,70093680.86627896
Total,2010-01-01,2.0,66946493339.24732,-18473087097.82451,48473406241.42288,2438385.7529756487
Total,2010-01-01,3.0,16366210053.138784,-1344720167.5828896,15021489885.555937,125326.94763288285
Total,2010-01-01,4.0,8591646942.666954,4928360641.797244,13520007584.464163,69908.05851544622
Total,2010-01-01,5.0,-28803460450.84798,-5862362238.972375,-34665822689.82036,-9824063.788234789
Total,2010-01-01,6.0,59080213992.632355,18231073764.813374,77311287757.44572,15427167.212443266
Total,2010-01-01,7.0,-19984736448.261925,-4133409926.372221,-24118146374.634148,-6148077.792195571
Total,2010-01-01,8.0,45190172347.25837,13673316030.119345,58863488377.37771,9840014.572839946
Total,2010-01-01,9.0,4845213760.005484,410058445.7635166,5255272205.769001,760.7414499544064
Total,2010-01-01,10.0,-9320446657.517029,-2760799763.886025,-12081246421.403051,-2155537.737961473
Total,2011-01-01,1.0,135465747880.44133,83136148751.91322,218601896632.35464,70686282.03581509
Total,2011-01-01,2.0,77563561522.83429,-21984735456.246044,55578826066.58817,2348030.2600326953
Total,2011-01-01,3.0,15539375996.44881,1815249543.762875,17354625540.211697,328091.2291690828
Total,2011-01-01,4.0,10358415777.65423,11226786728.91668,21585202506.57093,28320.06931779097
Total,2011-01-01,5.0,9026641546.10984,6730190965.440227,15756832511.55006,8730.333513342459
Total,2011-01-01,6.0,9707841498.78265,9988522261.10064,19696363759.883266,3220.1848957384836
Total,2011-01-01,7.0,9312843325.207909,-1643142499.10703,7669700826.100889,1653.1149432981044
Total,2011-01-01,8.0,6248261556.673257,813951595.3718691,7062213152.045116,889.7958030716718
Total,2011-01-01,9.0,3583519057.238725,3631825323.979094,7215344381.21783,359.93357207106646
Total,2012-01-01,1.0,177302885538.17676,112455321004.31435,289758206542.4912,69888362.1865588
Total,2012-01-01,2.0,97340369337.90837,-37183563680.56858,60156805657.33969,3354966.176119655
Total,2012-01-01,3.0,-45227140586.73026,-7797958771.295329,-53025099358.02558,-12621091.278633894
Total,2012-01-01,4.0,99442656768.33235,30587907888.1472,130030564656.47958,19917834.501149647
Total,2012-01-01,5.0,12141281024.343187,13365359519.226706,25506640543.56987,6985.519202960254
Total,2012-01-01,6.0,11248575049.81636,-1229932178.2050865,10018642871.611322,2880.2738889365746
Total,2012-01-01,7.0,7382450105.006755,2150476908.0972824,9532927013.103992,1181.8661811791671
Total,2012-01-01,8.0,-15211540902.05943,-4566583161.004094,-19778124063.063522,-2782227.634086752
Total,2013-01-01,1.0,202192822150.58463,120535967196.18602,322728789346.7708,66122025.74555447
Total,2013-01-01,2.0,109402072271.58798,-12888165793.737131,96513906477.85071,2758561.2545147045
Total,2013-01-01,3.0,21764813944.181507,6372021510.020458,28136835454.20189,98514.4191532906
Total,2013-01-01,4.0,15143636388.566025,18281628960.47158,33425265349.037655,18002.608472238768
Total,2013-01-01,5.0,14944249417.26642,-1243627192.8308175,13700622224.43566,5141.897400319871
Total,2013-01-01,6.0,10664931448.757751,2348675357.5275984,13013606806.285316,2248.262677990255
Total,2013-01-01,7.0,-19613423733.210686,-6048703130.964225,-25662126864.174908,-3119126.568451357
Total,2014-01-01,1.0,241109941374.0877,126209797181.16649,367319738555.2543,56403786.675541766
Total,2014-01-01,2.0,104774076492.68716,-33110224339.12653,71663852153.56065,1477350.535622115
Total,2014-01-01,3.0,21759111214.08618,10817592981.762012,32576704195.848206,99775.02019473175
Total,2014-01-01,4.0,17162211772.572752,7188728297.423393,24350940069.996105,36398.95418096256
Total,2014-01-01,5.0,-34074731122.475334,-9181419307.769129,-43256150430.24446,-4900528.310330515
Total,2014-01-01,6.0,60763814024.30961,18222479276.999645,78986293301.30925,6417831.105807924
Total,2015-01-01,1.0,259462324638.40283,154284393333.5189,413746717971.9215,45308777.10057635
Total,2015-01-01,2.0,116325633988.22952,-48680058926.02196,67645575062.20775,1293918.4671022259
Total,2015-01-01,3.0,23123594572.46618,1744960843.8481903,24868555416.31436,129957.1465240608
Total,2015-01-01,4.0,15184370191.651108,6909396800.104977,22093766991.756138,11085.089699335636
Total,2015-01-01,5.0,10256621897.851654,5653219649.856099,15909841547.707706,2577.302121002698
Total,2016-01-01,1.0,281588413629.96484,174304583500.64603,455892997130.61096,37960198.80141634
Total,2016-01-01,2.0,116337251174.90419,-49652640749.1165,66684610425.78765,1613997.9841796947
Total,2016-01-01,3.0,-52314878959.23807,-15421395110.987902,-67736274070.22599,-5325052.604909759
Total,2016-01-01,4.0,93283090726.97679,27508758619.202393,120791849346.17915,7056122.194195975
Total,2017-01-01,1.0,288259561736.6565,226770874656.35477,515030436393.0116,33975883.20465679
Total,2017-01-01,2.0,114416013176.86119,-55221965561.31653,59194047615.5445,905024.2167395091
Total,2017-01-01,3.0,17985224771.916485,-1843199768.1437743,16142025003.77266,60517.719975751286
Total,2018-01-01,1.0,290353930742.8738,170878675923.67715,461232606666.55084,22483027.527630646
Total,2018-01-01,2.0,92375340160.17967,-42305953046.72266,50069387113.45702,463003.4387894416
Total,2019-01-01,1.0,233811600156.89438,122301914032.54482,356113514189.43915,11847520.134799065
casco,1998-01-01,1.0,7243441503.67925,4907068012.655362,12150509516.334612,5693951.239443782
